,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
1963,-0.13989857376117193,0.5576715642448312,-0.0810588575417346,0.44119600628216316,0.674826836189572,0.43499239752694485,0.8228969914318544,-0.9808961720691751,-0.42159405804342276,-0.5684629223662899,0.21379362831483598,0.0,1.0,0.0,0.0,0.0,72800.0
9319,0.9557134625835405,-1.0065832612367638,-1.1350328223133141,0.2475941168500093,-0.15070407021282697,-0.207328376946528,-0.05414810087858916,1.8486796830247443,0.5193848075612582,-0.43591977276631305,-1.0111749480890009,0.0,0.0,0.0,0.0,1.0,358800.0
13103,1.1172783711689394,-1.281258959758828,0.6215904523059852,-0.45673943913518167,-0.23021696204761893,-0.5172955067192495,-0.251611469615151,-0.3079004739812133,-0.5821112223106983,-0.818752624277226,0.8789542447921064,0.0,0.0,0.0,0.0,1.0,376000.0
15162,-1.4223200356577426,0.9161466284176982,0.7972527797679151,-0.5807165191427791,-0.7493893734394959,-0.6206178833101567,-0.7234719871155065,1.1745373760805986,0.2930735680099896,0.3070492590044026,-0.775685639196283,0.0,0.0,0.0,0.0,1.0,282000.0
18116,0.10749769251021914,-0.6201750751802991,-0.34455234873462953,0.4070573900481871,0.4783832210683212,-0.013598920838577073,0.35872985193422197,0.31566364230681854,0.05301385525064396,-0.7000988769923647,-0.07518145193419261,0.0,0.0,0.0,0.0,1.0,359100.0
9508,0.8345397811444966,-0.8948507737023632,-0.8715393311204194,-0.016980158963305438,0.21645840090665355,-0.014459940643501298,0.13049297118676736,0.06583031264274046,-0.29290459567451493,-0.36390877763359464,0.4357049958897346,1.0,0.0,0.0,0.0,0.0,275000.0
14084,1.1677674051018725,-1.1229712690850968,-0.16889002127269956,-0.9324341048165065,-1.0136528080668927,-0.899588300105606,-0.9542733271972023,-0.42816700289650644,-0.44383327122859917,0.12262754204645877,-0.34689800052325376,1.0,0.0,0.0,0.0,0.0,214300.0
10979,1.1778652118884578,-0.9972722206088958,-2.0133444596229637,2.882556259330322,2.021868768449577,2.079540224932217,1.8820186964734134,0.6345483053099741,0.8217664262808779,0.138576342365605,-0.9290066951323745,1.0,0.0,0.0,0.0,0.0,174200.0
2835,-0.225729931447164,0.3388621094899657,-0.16889002127269956,2.5564426358320764,2.543379794307183,5.345388345009808,2.746241492112652,-1.0610950915100403,-0.04101961086522013,1.7827607529883611,-0.3054325248328118,0.0,1.0,0.0,0.0,0.0,106300.0
7213,0.647730355592631,-0.8250179689933641,-0.5202146761965595,-0.1890208170897902,-0.22553973311616057,-0.48027165510750774,-0.22853133560698144,0.579638481197165,-0.012609544833096056,-0.7646792992473239,-0.22506436795588633,0.0,0.0,0.0,0.0,1.0,272200.0
13713,1.2939899899342127,-1.2952255207006285,-0.8715393311204194,-0.6108124045069422,-0.36117937212845275,-0.5465701800866732,-0.4413814603489897,-1.2903531622548179,-0.6391951099721092,-0.473642885348736,1.3199419082349724,1.0,0.0,0.0,0.0,0.0,112500.0
13692,1.268745472967746,-1.309192081642429,0.7094216160369501,-0.7002016759616954,-0.7306804577136624,-0.6800282498499283,-0.6747472597649263,-0.4560041179049719,-0.3694705183314311,-0.20092968334079778,-0.05054392115495908,1.0,0.0,0.0,0.0,0.0,136400.0
2268,-2.1594599310786124,2.5316121773525593,-0.25672118500366453,-0.12837985404259586,0.038723701511236226,-0.35542378339349495,-0.2439180916124278,-1.0382266148783719,0.15992168375763197,-0.402668743573702,0.3338777596556821,1.0,0.0,0.0,0.0,0.0,79800.0
3770,0.642681452199342,-0.699318920517163,0.6215904523059852,-0.4544934775408412,-0.3190843117453276,0.1784084956595254,-0.3259807903081418,-0.5882463393181864,-0.44589086543042694,1.3394708529738668,0.5108032374636631,1.0,0.0,0.0,0.0,0.0,148200.0
13073,1.1374739847421098,-1.299881041014564,-0.4323835124655945,0.1388895756839275,0.7590169569558222,0.24126294141899393,0.604917948021364,-0.8574446185533711,-0.5929741740311713,-0.5972792821467711,1.2042645790292847,0.0,0.0,0.0,0.0,1.0,190600.0
11249,-0.978016537047908,1.3770431394970943,0.7094216160369501,-1.1183997248279025,-1.19138750746231,-1.1673654594370404,-1.1953325046158623,-0.6704836745033786,-0.4941733121715838,-0.2899506669630495,-0.015667720360491365,0.0,1.0,0.0,0.0,0.0,98900.0
132,-1.3718310017248094,1.023223595638163,0.7094216160369501,-0.39070816826157,-0.20916943185605635,-0.39761375383478204,-0.3054651156342133,-0.8858550379899286,-0.32839637441431213,-0.37267970345872714,0.6121038939399323,0.0,0.0,0.0,1.0,0.0,126000.0
581,-1.3011463542186987,0.9347687096734311,-0.4323835124655945,0.1514669606122345,-0.1203020821583477,0.14568974307240481,0.01252784181167848,0.5928881835352908,0.19872168454211092,0.19960352383156688,-0.7782638420990702,0.0,0.0,0.0,1.0,0.0,235300.0
17625,-1.3213419677918692,2.0753711865870925,-0.0810588575417346,-0.9158139890183865,-0.9809122055466842,-1.0037716965014374,-0.9465799491944791,-0.962868932830283,-0.3707360707720413,-0.760163575060127,-0.17861065279265487,0.0,1.0,0.0,0.0,0.0,72700.0
12374,1.1172783711689394,-0.7132854814589635,-0.6080458399275244,1.161700485746606,2.2580688294882236,1.9882721256102491,2.2948966492862244,-1.0633246087303982,-0.7025057226793009,-0.2729864079413791,1.1279877742195483,0.0,1.0,0.0,0.0,0.0,85700.0
6839,0.688121582738979,-0.755185164284365,0.7094216160369501,-0.8821245651032785,-0.9434943740950174,-0.8608424088840159,-0.9132419778493452,-0.31484382761032703,-0.3254316289044305,0.09317548090282579,-0.16291622235882966,1.0,0.0,0.0,0.0,0.0,197400.0
393,-1.3415375813650467,0.9906349534406298,1.06074627096081,-0.8470875642315663,-0.9738963621494967,-1.0184090331851492,-0.9670956238684075,-0.11380507482607659,0.24164918962097443,-0.7570846722052199,-0.7352888711043607,0.0,0.0,0.0,1.0,0.0,218900.0
6558,0.647730355592631,-0.7598406845982973,1.4999020896156348,-0.2370843952086776,-0.1670743714729312,0.24901211966331196,-0.14646863691126744,-0.8740704469680382,-0.2759013287739792,0.8663962809521184,0.11158486526216012,1.0,0.0,0.0,0.0,0.0,161600.0
9301,0.9254200422237777,-1.0112387815506962,-0.16889002127269956,-0.22360862564263442,-0.2816664802936608,-0.747187794634018,-0.4029145703353737,-0.18954495982622674,0.3363372141380187,-1.2016012718824192,-0.2860465097762974,0.0,0.0,0.0,0.0,1.0,249400.0
11125,1.5262395460257223,-0.8250179689933641,-1.837682132161034,0.9842695197937039,0.8689318368450935,1.325286875818595,0.8177680727633723,0.16341946640239566,0.20688450429104535,0.6212226319146494,-0.405424862786219,0.0,1.0,0.0,0.0,0.0,104200.0
3928,0.6123880318395792,-0.7086299611450311,0.006772306189230367,-0.6656138674088512,0.0,0.27914781283565987,-0.2234024169384993,-1.2693319998914456,-1.0978141179473917,1.2075471883586182,3.8131002960896243,1.0,0.0,0.0,0.0,0.0,160000.0
10560,-0.8871362759686198,1.4887756270314951,-1.0472016585823494,-0.025514813021799462,-0.1483654557470978,-0.35111868436887383,-0.20801566093305293,0.061243877218004644,0.3079966096276453,-0.47086180587101384,-0.46311003793357197,0.0,1.0,0.0,0.0,0.0,173200.0
8401,-1.8868191478407548,1.7168961224142285,-0.9593704948513843,1.3013992969145871,1.30391412747072,1.4441076088981382,1.4845274996660487,-0.3495605957558963,-0.1155731653160647,-0.08230688916582027,-0.25922747535743357,1.0,0.0,0.0,0.0,0.0,142900.0
4036,0.6527792589859273,-0.727252042400764,2.0268890720014245,-0.6687582136409279,-0.7072943130563707,-0.5336548830128098,-0.7132141497785424,-0.2741392132157973,-0.11444252651149957,0.6674210486650899,-0.11410528118274706,1.0,0.0,0.0,0.0,0.0,142600.0
17424,-0.7508158843496945,0.953390790929164,1.324239762153705,-0.14050804665203473,-0.10393178089824347,-0.2925693376340264,-0.07466377555251766,-1.0261872218884407,-0.202737086125256,-0.5916706163253406,-0.025540686401417816,0.0,1.0,0.0,0.0,0.0,95500.0
11096,1.5060439324525448,-0.7505296439704325,-1.925513295891999,0.7457483984747394,0.7473238846271764,-0.043734614010924995,0.1484441865264548,0.22132321363968427,0.9619513074773991,-0.45117096632507636,-0.23174558932699268,0.0,1.0,0.0,0.0,0.0,146400.0
8183,-0.3065123857398599,0.6554374908374313,-1.3985263135062092,0.48925958440105055,0.2959712927414455,0.777678279886787,0.4202768759560075,-0.14934994936777873,0.08519587125105883,0.5190176260657184,-0.5561922666484628,0.0,1.0,0.0,0.0,0.0,74600.0
225,-1.3566842915449282,1.0046015143824303,1.41207092588467,-0.48728451681821294,-0.5342368425924118,-0.4854377739370531,-0.5208796997104627,-1.090652119802782,-0.08664071338030091,-0.015290443201414627,-0.2120424872535013,0.0,0.0,0.0,1.0,0.0,98300.0
4211,0.5770457080865203,-0.7225965220868316,0.8850839434988801,-0.5416367874012539,-0.04546641925501409,0.313588605032629,-0.023374588867696403,-1.269459400875466,-1.0499148879760254,0.6541612403699568,2.259954422391457,1.0,0.0,0.0,0.0,0.0,123200.0
17905,0.20342685698279642,0.19919650007196746,-0.0810588575417346,-0.4149645534804478,-0.4734328664834532,-0.4992140908158407,-0.5285730777131858,-1.1149857077506855,0.16235387857581343,-0.03753592975744713,-0.2694579229380841,0.0,1.0,0.0,0.0,0.0,62100.0
6777,0.6022902250529869,-0.8296734893072965,-0.6958770036584894,1.954524928548814,2.314195576665724,2.1716693440591093,2.315412323960153,0.865653690323048,-0.17743490349099889,-0.14440044828753465,0.05744864796889356,1.0,0.0,0.0,0.0,0.0,218200.0
4613,0.6073391284462831,-0.7691517252261655,-1.5741886409681392,-0.9953210294580414,-0.978573591080955,-0.8892560624465153,-1.0132558918847467,-1.7830127674618501,-0.5935477445806465,0.8173690192830171,1.0836668404714491,1.0,0.0,0.0,0.0,0.0,81300.0
13419,1.18796301867505,-1.4023024879210966,0.006772306189230367,-0.5636472110257911,-0.41029027590876543,-0.5655126157950062,-0.413172407672338,-0.8497368590201344,-0.5628501828450884,-0.6079525270261608,0.7443184143546981,0.0,0.0,0.0,0.0,1.0,195300.0
18136,0.1529378230498561,-0.638797156436032,-1.0472016585823494,0.8728698247144135,1.0747299098292609,0.9283567457485266,1.1896146762283264,0.13507274745784817,-0.27602958125430066,-0.34180934325704254,0.04849693196139598,0.0,0.0,0.0,0.0,1.0,198700.0
8593,0.25896479430902575,0.953390790929164,-1.2228639860442791,-0.34354297478041884,-0.010387202269076455,-0.7712963491718963,-0.7055207717758192,-0.398609974603765,1.1796063906225962,-0.49587792230943356,1.086416567041414,0.0,1.0,0.0,0.0,0.0,162500.0
9855,0.8193930709646152,-0.815706928365496,-0.6958770036584894,-0.4252959768144142,-0.3658566010599111,-0.47424451647303817,-0.2798205222918027,-0.43670286882587567,-0.46001335103096874,-0.6450126082866048,0.18557099093670165,1.0,0.0,0.0,0.0,0.0,159400.0
16708,-1.4071733254778613,2.2662475194583602,-1.1350328223133141,-0.017429351282173544,-0.04312780478928491,-0.12639251528365072,0.009963382477437418,-0.902926769848667,-0.10959619587195062,-0.3786376967295543,-0.2174304494685411,0.0,1.0,0.0,0.0,0.0,78600.0
18441,-1.2960974508254026,1.3816986598110301,-0.6080458399275244,-0.748714446399451,-0.8897062413832464,-0.872896686152955,-0.902984140512381,1.2642913693229967,0.4325407419055399,-0.06576312162444342,-0.7473183589973925,0.0,1.0,0.0,0.0,0.0,225000.0
12029,0.9153222354371925,-0.7132854814589635,-0.0810588575417346,-0.4850385552238724,-0.2793278658279316,-0.24865732758289089,-0.3695765989902399,-0.7873103768501201,-0.4390136957165811,0.24483249353295786,0.8412089868473102,0.0,1.0,0.0,0.0,0.0,110400.0
5008,0.647730355592631,-0.6667302783196329,0.35809696111309025,1.292864642856093,0.7777258726816556,0.8560310821348915,0.9049596901275684,1.998566940724789,0.44845427951744243,-0.11431548176711571,-0.8781391992072977,1.0,0.0,0.0,0.0,0.0,446100.0
14275,-1.4677601661973867,0.9906349534406298,1.5877332533465998,0.09936065162353414,0.0504167738398821,0.38935834786596085,0.0663814878307408,-0.02137566091924924,0.00788118008721051,0.582462513065014,-0.2836370140001708,0.0,0.0,0.0,1.0,0.0,192300.0
3403,0.561898997906639,-0.6574192376917649,1.324239762153705,-0.6880734833522565,-0.5810091319069952,-0.7127470024370489,-0.65936050375948,-0.1901182642543188,-0.3697186658688057,-0.4064318470630328,0.7431649853465117,1.0,0.0,0.0,0.0,0.0,178400.0
3515,0.516458867367002,-0.6667302783196329,0.09460346992019533,0.055339804374459706,0.17202472605779923,-0.2564065058272089,0.09202608117315143,0.47650738463262127,-0.11135382438658079,-0.7850829154142459,0.11249950999381952,1.0,0.0,0.0,0.0,0.0,280400.0
3883,0.5820946114798166,-0.699318920517163,0.7972527797679151,-0.9063809503221563,-0.8476111810001212,-0.9081984981548483,-0.9517088678629612,0.0006647093162865859,-0.2777098746196696,0.03254235562716337,1.0730456816877356,1.0,0.0,0.0,0.0,0.0,200000.0
6755,0.6376325488060458,-0.8063958877376313,-0.9593704948513843,2.722194601494408,2.199603467844994,2.1294793736178224,2.5231335300336792,0.9558535870095175,0.19638913675274564,-0.3210146909009889,-0.6951784900768029,1.0,0.0,0.0,0.0,0.0,203500.0
12018,0.9405667524036591,-0.7039744408310987,-0.25672118500366453,0.058034958287668345,0.012998942388215298,0.5107621403602768,0.050994731825294425,0.5098227419539656,-0.0402256450326432,0.8738840869884696,-0.2718490416264178,0.0,1.0,0.0,0.0,0.0,136000.0
2908,-0.1600941873343423,0.19919650007196746,-0.6080458399275244,-1.1300787251184734,-1.19138750746231,-1.1191483503612838,-1.2107192606213086,-0.4103945656256555,-0.5011563803949237,1.556586002871388,0.5388638722715495,0.0,1.0,0.0,0.0,0.0,225000.0
4261,0.561898997906639,-0.7319075627146964,1.4999020896156348,-0.3269228589822989,-0.21150804632178552,-0.4217223083726604,-0.33880308697934713,-0.6872369039020662,-0.09936422765621557,-0.3585096723885574,0.315225616806776,1.0,0.0,0.0,0.0,0.0,193200.0
8071,0.6376325488060458,-0.4479208235647642,-2.0133444596229637,5.244858664257694,3.7337345573633334,3.761111903949231,3.325809301651132,1.0737631977204327,1.0920319137102144,0.2398592987208713,-1.0216161656508977,0.0,1.0,0.0,0.0,0.0,222400.0
2423,2.0109342717819048,-1.3557472847817627,-0.7837081673894544,0.43086458294819674,0.8525615355849893,1.8031528675515405,1.0639561688505144,-1.3384470337225334,-0.6236074349035178,0.8326555018784327,0.5613139257325549,0.0,1.0,0.0,0.0,0.0,88400.0
12270,1.1071805643823471,-0.6667302783196329,0.972915107229845,-0.09603800708409219,-0.14134961234991028,-0.2891252584143295,-0.14390417757702637,-0.5218704266435383,0.015817152430156755,-0.4501187372404952,-0.2602211159720176,0.0,1.0,0.0,0.0,0.0,99100.0
5264,0.8597842981109631,-0.7086299611450311,-0.7837081673894544,0.4214315442519665,0.5228168959171755,1.2297136774720059,0.6562071347061853,0.1810008021972161,-0.28633136203498255,0.7675236261909029,-0.022426554176505128,0.0,1.0,0.0,0.0,0.0,113500.0
14763,-0.8820873725753308,1.023223595638163,-0.5202146761965595,-0.3368050899973973,-0.41029027590876543,-0.29343035743895063,-0.35162538365055246,0.24667600945975168,-0.09501934199518262,0.054487635162419126,-0.32957530245396705,0.0,1.0,0.0,0.0,0.0,117900.0
14431,-0.9022829861485011,1.1023674409750304,1.41207092588467,-0.470664401020093,-0.2348941909790773,0.28775801088490216,-0.17724214892216017,-1.445527560791711,-0.7256253992916005,1.0640863664722764,0.940421232453372,0.0,1.0,0.0,0.0,0.0,61300.0
3548,0.49121435040052824,-0.6481081970638968,0.6215904523059852,0.0894784206084358,0.07614153296290303,-0.10400600035562084,0.0663814878307408,0.006779956549267483,-0.009690448521943186,-0.43319560178621697,-0.20070473385456808,1.0,0.0,0.0,0.0,0.0,227500.0
17357,-0.7306202707765241,0.9673573518709645,-1.837682132161034,0.36797765830666185,0.25387623235832035,0.5202333582144433,0.34590755526301664,-0.1973801203434838,0.013577572676273608,0.2293690294386824,-0.42072517129480896,0.0,1.0,0.0,0.0,0.0,138500.0
15391,-0.12475186358129053,-0.5503422704713,0.1824346336511603,-0.40553151478421756,-0.5880249753041827,-0.6610858141415953,-0.615764695077382,0.4734497610161305,0.5072919250690392,-0.3478309529485096,-0.7360258887428708,0.0,0.0,0.0,0.0,1.0,350000.0
15854,-1.185021576172944,0.8230362221390305,0.1824346336511603,0.6168302029595928,0.7870803305445723,1.3476733907466247,0.8613638814454703,-0.31599043646651115,-0.2572623132508071,0.5810465889295603,0.05424850021857959,1.0,0.0,0.0,0.0,0.0,171700.0
16283,-1.311244161005284,0.8323472627668986,-0.16889002127269956,-0.8273231022013695,-0.7493893734394959,-0.9495274487912111,-0.859388331830283,-0.1927299844267376,-0.2644698827754636,-0.8205029930787066,0.9223592146459967,0.0,0.0,0.0,1.0,0.0,342900.0
16217,-1.2809507406455212,0.8323472627668986,0.4459281248440552,-0.3516284365200448,-0.14368822681563945,-0.1289755746984234,-0.0028589141937678977,-0.27827974519646154,-0.7138338439671279,-0.3601486372178777,0.66010344228586,1.0,0.0,0.0,0.0,0.0,254400.0
16005,-1.2456084168924695,0.80906966119723,0.35809696111309025,-0.36195985985401125,-0.1951377450616813,-0.5594854771605366,-0.15929093358247273,-0.8533040865727068,-0.5189835731488801,-1.08437135688925,0.5263824537878703,1.0,0.0,0.0,0.0,0.0,275900.0
18395,-1.1648259625997737,1.372387619183162,-1.749850968430069,-0.4019379762332727,-0.08288425070668089,2.590124969252283,-0.01311675153073215,-1.4198562625115927,-0.7961808878084116,5.6013628736535725,1.1395804259106481,0.0,1.0,0.0,0.0,0.0,310000.0
15852,-1.1900704795662402,0.827691742452963,0.09460346992019533,-0.4908780553691578,-0.48980316774355737,-0.18838594123819502,-0.40035011100113266,0.29763640306792677,-0.3913925606912758,0.537275621472401,-0.00934627091946746,1.0,0.0,0.0,0.0,0.0,214800.0
6895,0.688121582738979,-0.783118286167966,0.7094216160369501,-0.5182787868201123,-0.6301200356873079,-0.5284887641832644,-0.6619249630937211,-0.0016285083960813213,0.28150154032178387,0.4117208243165311,-0.48910180735069203,1.0,0.0,0.0,0.0,0.0,197500.0
5501,0.7689040370316821,-0.727252042400764,0.7094216160369501,-0.4711135933389611,-0.5085120834693908,-0.007571782204107488,-0.5054929437050162,0.18221111154541028,-0.07995392323573204,1.6175388911985733,-0.17625296283557368,1.0,0.0,0.0,0.0,0.0,152600.0
8047,0.6376325488060458,-0.433954262622967,-0.8715393311204194,0.5112700080255878,0.2655693046869662,0.3411412387902042,0.197168913877035,0.7680645365633927,0.4754566018702895,0.19518950703499538,-0.645010136775437,0.0,1.0,0.0,0.0,0.0,152400.0
809,-1.1900704795662402,1.935705577169094,0.1824346336511603,0.7592241680407825,1.1799675607870739,0.5012909225061103,1.2588550782528352,-1.252260268032707,-0.4388615030926997,-0.8792432218765103,0.40537965121156727,0.0,1.0,0.0,0.0,0.0,74500.0
15451,-0.4781751011118441,-0.3361883360303669,-0.0810588575417346,-0.436974977104985,-0.6464903369474121,-0.5784279128688695,-0.6234580730801051,0.18654274500210496,0.4265345399792981,0.022363892642291393,-0.8570935271912158,1.0,0.0,0.0,0.0,0.0,157700.0
2650,0.24381808412914438,-0.1313454422172986,0.8850839434988801,-0.5995825965352396,-0.6394744935502246,-0.6059805466264448,-0.6055068577404177,-1.3008000429444941,-0.21006435797644346,-0.16183012025653154,-0.14921983167501401,0.0,1.0,0.0,0.0,0.0,53300.0
10328,0.7588062302450898,-0.8622621315048299,0.1824346336511603,0.34641642700099273,0.2024267141122785,0.6769389627106525,0.2843605312412312,0.6663985513150834,0.07016126697207478,0.626018081887168,-0.4792000827174513,1.0,0.0,0.0,0.0,0.0,207500.0
18425,-1.1597770592064773,1.4375649035782287,1.41207092588467,0.4915055459953911,0.6982129808468637,0.3308090011311135,0.7895590200867205,-0.858336425441514,-0.3330821270032087,-0.6729857785576008,0.14924873841483693,0.0,1.0,0.0,0.0,0.0,119400.0
8789,-1.4122222288711574,1.255999611334829,-0.6958770036584894,-0.9616316055429334,-1.0206686514640801,-1.146700984118859,-1.1004475092489427,-1.08721229323423,0.5334825369786341,-1.178432527899244,-0.06788350121096569,0.0,0.0,0.0,1.0,0.0,325000.0
3190,0.49121435040052824,-0.6201750751802991,0.1824346336511603,-0.0897493146199387,-0.4547239507576198,-0.3115117733423594,-0.2875139002945259,1.1778498016651302,0.35794367222874546,-0.17707211121583571,-1.1193471037543588,1.0,0.0,0.0,0.0,0.0,332500.0
3620,0.43567641307429894,-0.6481081970638968,0.1824346336511603,-0.11265812288221212,-0.34247045640261936,-0.3020405554881929,-0.31059403430269544,0.8514484806047689,0.3634946306331267,-0.08874056382458081,-0.7646633039651063,1.0,0.0,0.0,0.0,0.0,244800.0
15806,-1.1648259625997737,0.7951031002554295,-1.4863574772371742,1.2564800650277765,0.9390902708169687,1.3881413215780634,1.0177959008341753,1.4304859529776577,0.27663664782255176,0.40084107565148547,-0.6457389064302481,1.0,0.0,0.0,0.0,0.0,241900.0
3650,0.4407253164675951,-0.6667302783196329,0.1824346336511603,0.7601225526785188,0.2304900877010286,0.06819796062922444,0.2946183685781954,1.985189837402643,0.6856432664490875,-0.47054934113124564,-1.0408649910651897,1.0,0.0,0.0,0.0,0.0,367400.0
12511,1.1526206949219913,-0.5270646689016314,-1.749850968430069,2.57935144409435,2.421771842089266,3.1644251791367424,2.5846805540554647,-0.2642656369542135,0.06727585413796978,0.39074330154265735,-0.41980222547335955,0.0,1.0,0.0,0.0,0.0,92500.0
17646,-1.3768799051180984,2.145203991296095,-0.6958770036584894,0.32889792656513656,0.4269337028222793,-0.042873594206000766,0.44592146929841814,-0.6875554063621174,-0.17311969203419392,-0.8531392286215574,-0.008499861936340029,0.0,1.0,0.0,0.0,0.0,84400.0
13751,1.2990388933275088,-1.2672923988170308,-1.1350328223133141,0.16898546104809065,0.11355936441456983,0.18874073331861613,0.17152432053462438,0.43796858696643876,-0.041605584575311515,-0.04376274827877794,-0.30166629766284264,1.0,0.0,0.0,0.0,0.0,147100.0
4070,0.6224858386261645,-0.7179410017728992,-1.6620198046991042,0.19458942322357273,1.6547062973300963,-0.3313152288556166,1.2511617002501119,-1.83531087140224,-0.9719978773930533,-1.7931524678018915,2.9379050586890054,1.0,0.0,0.0,0.0,0.0,275000.0
8290,-1.5535915238833788,1.111678481602895,0.7972527797679151,-0.01024227418028384,-0.015064431200534805,-0.30978973373251095,0.12279959318404418,0.707931272105746,-0.27057191874559083,-0.9346107836741488,-0.1659711116439208,0.0,0.0,0.0,1.0,0.0,345700.0
1394,-1.3920266152979799,1.1256450425446956,-1.3985263135062092,0.4847676612123695,0.038723701511236226,0.41174486279399075,0.11767067451556205,1.3325782967579516,0.5852120768222029,0.5040561274555374,-1.0040970001093115,0.0,0.0,0.0,1.0,0.0,269400.0
16368,-1.1799726727796478,0.7764810189996967,-1.4863574772371742,0.16089999930846474,0.059771231702798806,0.13105240638869295,0.2048622918797582,0.9181428957394681,-0.10457154762318464,-0.21304410594494502,-0.401460656752683,1.0,0.0,0.0,0.0,0.0,218700.0
3370,0.5366544809401724,-0.6527637173778325,0.5337592885750202,0.30598911830286313,0.5649119563003007,0.7294611708110302,0.681851728048596,-0.9143291579184962,-0.45405168649313804,0.01023353812788929,0.3154304748227314,1.0,0.0,0.0,0.0,0.0,269700.0
17972,-0.4781751011118441,1.1303005628586313,-1.0472016585823494,-0.47560551652764216,-0.5833477463727244,-0.7024147647779582,-0.6619249630937211,-0.004303929060510499,0.4432324392823497,-0.3514545542527698,-0.4646561022435944,0.0,1.0,0.0,0.0,0.0,186000.0
16311,-1.3516353881516319,0.8602803846504963,0.6215904523059852,-0.21237881767093175,-0.04546641925501409,-0.2391861097287244,0.058688109828017615,0.38407797072579364,-0.5365195223729644,-0.6995578030740623,0.39235052287672634,0.0,0.0,0.0,1.0,0.0,405900.0
13011,1.142522888135406,-1.3231586425842294,-0.0810588575417346,-0.8875148729296958,-0.8499497954658504,-0.9357511319124235,-0.8337437384878723,-0.6893390201384036,-0.6864412357456398,-0.8470421817051116,0.7842600368271081,0.0,0.0,0.0,0.0,1.0,125000.0
13008,1.1475717915287023,-1.3278141628981617,1.5877332533465998,0.1586540377141242,0.08081876189436138,0.43843647674664177,0.10484837784435674,-0.8892948645584803,0.04741734445780689,0.5877800948181618,-0.35040315445837766,0.0,0.0,0.0,0.0,1.0,87500.0
18257,0.2690626010956109,-0.6527637173778325,-0.25672118500366453,0.021201188140483614,-0.26763479349928576,-0.1315586341131961,-0.21827349827001719,0.6247384295404,0.4374385542972433,0.12168067659059784,-0.8644946745843064,1.0,0.0,0.0,0.0,0.0,228800.0
17539,-0.6649845266637024,0.8975245471619654,-1.2228639860442791,0.11148884423297302,-0.1577199136100145,0.11297099048528421,-0.04901918221010703,0.14927795717612696,0.24363114722468054,0.27425981553563106,-0.7851752591772818,0.0,1.0,0.0,0.0,0.0,145800.0
10432,0.7386106166719193,-0.8203624486794318,-0.0810588575417346,0.4241266981651751,0.8034506318046766,0.6769389627106525,0.7998168574236848,-0.3468851750914671,-0.4207500104671535,-0.2191429656043903,0.48733660038981114,1.0,0.0,0.0,0.0,0.0,217600.0
8856,-1.5081513933437347,1.3584210582413616,-0.7837081673894544,-0.08301142983691709,-0.07586840730949336,-0.4225833281775846,-0.015681210864973212,-0.09150990262249992,-0.19002432868500002,-0.9785208345891481,-0.12135649193571717,0.0,1.0,0.0,0.0,0.0,187500.0
13837,1.2031097288549315,-1.2067706347358964,-1.925513295891999,5.763226600231489,4.828206127324587,5.11980115611966,4.741390854152199,1.411057302914541,0.5064404065257747,0.15674100719902917,-0.7256627565210344,1.0,0.0,0.0,0.0,0.0,261100.0
7903,0.516458867367002,-0.7319075627146964,0.1824346336511603,-0.1539838162180779,0.6654723783266552,0.41518894201368767,0.7459632114046225,-0.6563421652771102,-1.058781571707724,-0.5110649395838751,2.210554001884928,1.0,0.0,0.0,0.0,0.0,233300.0
1736,-0.10455625000811297,0.5204274017333654,-0.16889002127269956,-0.9504017975712307,-1.097842928833143,-1.051988805577194,-1.1235276432571124,0.4866994633542563,1.0434710743720232,0.4996280705441484,-1.1366992133792209,0.0,1.0,0.0,0.0,0.0,108300.0
1568,-0.2358277382337492,1.5632639520544298,-0.4323835124655945,-0.7249072534994413,-0.4594011796890781,-0.5336548830128098,-0.615764695077382,-1.066509633330909,-0.6221409827533656,0.17391145499974728,1.822987125531001,0.0,1.0,0.0,0.0,0.0,87500.0
462,-1.3162930643985802,0.9720128721848968,1.41207092588467,-0.5645455956635272,-0.4687556375519948,-0.7764624680014417,-0.5542176710555964,-0.7508099949282646,-0.2391574905730376,-0.9845241718352788,0.47576875819822195,0.0,0.0,0.0,1.0,0.0,190900.0
743,-1.1597770592064773,0.9766683924988293,0.6215904523059852,-0.14095723897090284,-0.11796346769261852,-0.27018282270599653,-0.12338850290309786,-0.21177643153779308,-0.11711093219342313,-0.4460954476154369,-0.06364246374341581,0.0,1.0,0.0,0.0,0.0,174600.0
8414,-2.1241176073255534,1.5399863504847613,-0.8715393311204194,-0.209234471438855,-0.16473575700720203,-0.2848201593897084,-0.20801566093305293,-0.9528042550926684,-0.10034407793735066,-0.3002560579575219,0.021535668447098175,0.0,0.0,0.0,0.0,1.0,95300.0
13748,1.3242834102939753,-1.2672923988170308,-0.8715393311204194,1.4047135302542515,0.8712704513108226,0.9980993499473889,0.8562349627769882,0.8651440863869657,0.6366794369901929,0.13241511058893513,-0.8768699144015601,1.0,0.0,0.0,0.0,0.0,285400.0
